date,building,zone,usage_liters,temperature_c,rainfall_mm,is_anomaly,day_of_week,month
2026-11-01,Block B,Hostel Zone,34552,29.4,2.0,0,Sunday,November
2026-11-01,Block C,Hostel Zone,29800,28.8,22.9,0,Sunday,November
2026-11-01,Block D,Hostel Zone,29543,27.3,5.3,0,Sunday,November
2026-11-01,Admin Block,Admin Zone,6737,30.7,16.7,0,Sunday,November
2026-11-01,Library,Academic Zone,4345,26.8,6.3,0,Sunday,November
2026-11-01,Cafeteria,Recreation Zone,8987,32.4,8.4,0,Sunday,November
2026-11-02,Block A,Hostel Zone,42600,27.3,20.6,0,Monday,November
2026-11-02,Block B,Hostel Zone,43992,33.8,36.7,0,Monday,November
2026-11-02,Block C,Hostel Zone,37914,27.0,2.0,0,Monday,November
2026-11-02,Block D,Hostel Zone,45766,27.0,4.1,0,Monday,November
2026-11-02,Admin Block,Admin Zone,10324,27.1,6.4,0,Monday,November
2026-11-02,Library,Academic Zone,7116,29.3,20.1,0,Monday,November
2026-11-02,Cafeteria,Recreation Zone,11726,24.0,6.8,0,Monday,November
2026-11-03,Block A,Hostel Zone,39991,33.4,7.6,0,Tuesday,November
2026-11-03,Block B,Hostel Zone,45700,33.0,6.4,0,Tuesday,November
2026-11-03,Block C,Hostel Zone,43554,27.3,3.6,0,Tuesday,November
2026-11-03,Block D,Hostel Zone,41901,26.8,17.5,0,Tuesday,November
2026-11-03,Admin Block,Admin Zone,12268,25.5,30.9,0,Tuesday,November
2026-11-03,Library,Academic Zone,7143,30.7,10.2,0,Tuesday,November
2026-11-03,Cafeteria,Recreation Zone,13284,26.6,22.3,0,Tuesday,November
2026-11-04,Block A,Hostel Zone,45860,31.5,8.0,0,Wednesday,November
2026-11-04,Block B,Hostel Zone,41947,28.6,19.5,0,Wednesday,November
2026-11-04,Block C,Hostel Zone,47349,30.4,10.5,0,Wednesday,November
2026-11-04,Block D,Hostel Zone,43843,28.0,17.4,0,Wednesday,November
2026-11-04,Admin Block,Admin Zone,10838,24.7,19.7,0,Wednesday,November
2026-11-04,Library,Academic Zone,7729,25.6,10.5,0,Wednesday,November
2026-11-04,Cafeteria,Recreation Zone,11531,30.4,15.0,0,Wednesday,November
2026-11-05,Block A,Hostel Zone,41320,37.9,10.0,0,Thursday,November
2026-11-05,Block B,Hostel Zone,46872,28.7,4.5,0,Thursday,November
2026-11-05,Block C,Hostel Zone,40188,29.3,24.7,0,Thursday,November
2026-11-05,Block D,Hostel Zone,45122,28.0,4.7,0,Thursday,November
2026-11-05,Admin Block,Admin Zone,9608,35.6,15.3,0,Thursday,November
2026-11-05,Library,Academic Zone,7997,27.1,3.3,0,Thursday,November
2026-11-05,Cafeteria,Recreation Zone,12073,31.2,0.6,0,Thursday,November
2026-11-06,Block A,Hostel Zone,39290,29.7,35.3,0,Friday,November
2026-11-06,Block B,Hostel Zone,46308,25.1,1.2,0,Friday,November
2026-11-06,Block C,Hostel Zone,38657,31.7,11.5,0,Friday,November
2026-11-06,Block D,Hostel Zone,50615,29.3,7.1,0,Friday,November
2026-11-06,Admin Block,Admin Zone,10735,31.3,17.2,0,Friday,November
2026-11-06,Library,Academic Zone,6984,23.9,20.6,0,Friday,November
2026-11-06,Cafeteria,Recreation Zone,11610,31.4,0.3,0,Friday,November
2026-11-07,Block A,Hostel Zone,25832,30.5,5.9,0,Saturday,November
2026-11-07,Block B,Hostel Zone,29539,26.4,1.8,0,Saturday,November
2026-11-07,Block C,Hostel Zone,28603,30.7,7.4,0,Saturday,November
2026-11-07,Block D,Hostel Zone,27100,26.5,11.1,0,Saturday,November
2026-11-07,Admin Block,Admin Zone,7203,29.7,12.8,0,Saturday,November
2026-11-07,Library,Academic Zone,4413,30.2,25.8,0,Saturday,November
2026-11-07,Cafeteria,Recreation Zone,9311,28.2,2.9,0,Saturday,November
2026-11-08,Block A,Hostel Zone,28040,22.6,18.0,0,Sunday,November
2026-11-08,Block B,Hostel Zone,28604,33.5,38.7,0,Sunday,November
2026-11-08,Block C,Hostel Zone,29222,28.0,10.7,0,Sunday,November
2026-11-08,Block D,Hostel Zone,33657,26.8,3.2,0,Sunday,November
2026-11-08,Admin Block,Admin Zone,7233,28.1,67.3,0,Sunday,November
2026-11-08,Library,Academic Zone,4645,28.1,14.9,0,Sunday,November
2026-11-08,Cafeteria,Recreation Zone,10386,27.5,10.1,0,Sunday,November
2026-11-09,Block A,Hostel Zone,47597,35.6,15.5,0,Monday,November
2026-11-09,Block B,Hostel Zone,46076,30.0,28.0,0,Monday,November
2026-11-09,Block C,Hostel Zone,38987,30.4,9.7,0,Monday,November
2026-11-09,Block D,Hostel Zone,44925,24.3,5.3,0,Monday,November
2026-11-09,Admin Block,Admin Zone,12598,31.0,30.1,0,Monday,November
2026-11-09,Library,Academic Zone,6993,33.8,23.8,0,Monday,November
2026-11-09,Cafeteria,Recreation Zone,12259,27.0,5.7,0,Monday,November
2026-11-10,Block A,Hostel Zone,38869,33.5,10.8,0,Tuesday,November
2026-11-10,Block B,Hostel Zone,42973,25.0,8.4,0,Tuesday,November
2026-11-10,Block C,Hostel Zone,42544,34.9,8.1,0,Tuesday,November
2026-11-10,Block D,Hostel Zone,43593,25.2,7.8,0,Tuesday,November
2026-11-10,Admin Block,Admin Zone,11507,31.6,6.4,0,Tuesday,November
2026-11-10,Library,Academic Zone,6590,30.1,20.4,0,Tuesday,November
2026-11-10,Cafeteria,Recreation Zone,24409,27.6,12.8,1,Tuesday,November
2026-11-11,Block A,Hostel Zone,44651,29.5,9.5,0,Wednesday,November
2026-11-11,Block B,Hostel Zone,48676,30.8,3.7,0,Wednesday,November
2026-11-11,Block C,Hostel Zone,38372,31.7,24.9,0,Wednesday,November
2026-11-11,Block D,Hostel Zone,44918,30.2,16.2,0,Wednesday,November
2026-11-11,Admin Block,Admin Zone,10762,30.9,7.9,0,Wednesday,November
2026-11-11,Library,Academic Zone,6810,26.8,1.8,0,Wednesday,November
2026-11-11,Cafeteria,Recreation Zone,13433,29.2,44.7,0,Wednesday,November
2026-11-12,Block A,Hostel Zone,39728,31.3,13.8,0,Thursday,November
2026-11-12,Block B,Hostel Zone,52140,27.1,16.1,0,Thursday,November
2026-11-12,Block C,Hostel Zone,41000,28.4,13.4,0,Thursday,November
2026-11-12,Block D,Hostel Zone,41550,32.4,5.7,0,Thursday,November
2026-11-12,Admin Block,Admin Zone,10130,34.8,33.2,0,Thursday,November
2026-11-12,Library,Academic Zone,7249,31.8,10.3,0,Thursday,November
2026-11-12,Cafeteria,Recreation Zone,13623,33.5,17.4,0,Thursday,November
2026-11-13,Block A,Hostel Zone,39992,28.4,5.1,0,Friday,November
2026-11-13,Block B,Hostel Zone,47984,26.2,9.0,0,Friday,November
2026-11-13,Block C,Hostel Zone,39385,24.0,5.3,0,Friday,November
2026-11-13,Block D,Hostel Zone,41307,26.1,34.7,0,Friday,November
2026-11-13,Admin Block,Admin Zone,10779,25.4,43.2,0,Friday,November
2026-11-13,Library,Academic Zone,6231,31.7,13.0,0,Friday,November
2026-11-13,Cafeteria,Recreation Zone,12938,30.4,5.4,0,Friday,November
2026-11-14,Block A,Hostel Zone,28705,35.3,18.8,0,Saturday,November
2026-11-14,Block B,Hostel Zone,27746,31.6,5.0,0,Saturday,November
2026-11-14,Block C,Hostel Zone,25503,25.6,16.0,0,Saturday,November
2026-11-14,Block D,Hostel Zone,27703,32.9,21.8,0,Saturday,November
2026-11-14,Admin Block,Admin Zone,6399,27.8,10.9,0,Saturday,November
2026-11-14,Library,Academic Zone,4682,37.0,24.1,0,Saturday,November
2026-11-14,Cafeteria,Recreation Zone,8673,28.0,4.0,0,Saturday,November
2026-11-15,Block A,Hostel Zone,27487,22.5,28.4,0,Sunday,November
2026-11-15,Block B,Hostel Zone,29125,31.6,8.5,0,Sunday,November
2026-11-15,Block C,Hostel Zone,30505,29.8,11.8,0,Sunday,November
2026-11-15,Block D,Hostel Zone,27995,31.7,8.8,0,Sunday,November
2026-11-15,Admin Block,Admin Zone,7700,33.5,14.5,0,Sunday,November
2026-11-15,Library,Academic Zone,3918,30.3,12.5,0,Sunday,November
2026-11-15,Cafeteria,Recreation Zone,8744,32.6,12.6,0,Sunday,November
2026-11-16,Block A,Hostel Zone,41918,30.6,5.3,0,Monday,November
2026-11-16,Block B,Hostel Zone,47137,29.9,8.2,0,Monday,November
2026-11-16,Block C,Hostel Zone,43974,31.4,15.8,0,Monday,November
2026-11-16,Block D,Hostel Zone,43357,25.5,9.4,0,Monday,November
2026-11-16,Admin Block,Admin Zone,10156,31.0,11.7,0,Monday,November
2026-11-16,Library,Academic Zone,6774,31.5,14.5,0,Monday,November
2026-11-16,Cafeteria,Recreation Zone,14448,32.8,5.2,0,Monday,November
2026-11-17,Block A,Hostel Zone,40961,28.7,36.8,0,Tuesday,November
2026-11-17,Block B,Hostel Zone,41848,28.0,10.1,0,Tuesday,November
2026-11-17,Block C,Hostel Zone,38542,27.5,27.4,0,Tuesday,November
2026-11-17,Block D,Hostel Zone,45665,34.9,8.3,0,Tuesday,November
2026-11-17,Admin Block,Admin Zone,9846,27.0,27.3,0,Tuesday,November
2026-11-17,Library,Academic Zone,6699,35.2,3.5,0,Tuesday,November
2026-11-17,Cafeteria,Recreation Zone,13976,29.3,24.3,0,Tuesday,November
2026-11-18,Block A,Hostel Zone,43291,25.3,4.6,0,Wednesday,November
2026-11-18,Block B,Hostel Zone,42820,27.9,10.1,0,Wednesday,November
2026-11-18,Block C,Hostel Zone,41469,25.6,34.2,0,Wednesday,November
2026-11-18,Block D,Hostel Zone,48168,30.1,21.4,0,Wednesday,November
2026-11-18,Admin Block,Admin Zone,9513,29.5,5.3,0,Wednesday,November
2026-11-18,Library,Academic Zone,7106,30.5,24.4,0,Wednesday,November
2026-11-18,Cafeteria,Recreation Zone,14207,24.4,8.9,0,Wednesday,November
2026-11-19,Block A,Hostel Zone,43132,30.7,11.7,0,Thursday,November
2026-11-19,Block B,Hostel Zone,45674,24.1,34.1,0,Thursday,November
2026-11-19,Block C,Hostel Zone,39138,25.1,4.0,0,Thursday,November
2026-11-19,Block D,Hostel Zone,43234,29.4,1.9,0,Thursday,November
2026-11-19,Admin Block,Admin Zone,12252,30.2,19.3,0,Thursday,November
2026-11-19,Library,Academic Zone,6882,26.9,5.8,0,Thursday,November
2026-11-19,Cafeteria,Recreation Zone,11940,25.6,4.6,0,Thursday,November
2026-11-20,Block A,Hostel Zone,43979,33.5,11.8,0,Friday,November
2026-11-20,Block B,Hostel Zone,45436,29.5,23.5,0,Friday,November
2026-11-20,Block C,Hostel Zone,41357,29.4,13.8,0,Friday,November
2026-11-20,Block D,Hostel Zone,41854,34.9,23.2,0,Friday,November
2026-11-20,Admin Block,Admin Zone,9309,26.6,6.8,0,Friday,November
2026-11-20,Library,Academic Zone,6487,38.4,4.1,0,Friday,November
2026-11-20,Cafeteria,Recreation Zone,14846,33.8,3.6,0,Friday,November
2026-11-21,Block A,Hostel Zone,29330,28.9,6.2,0,Saturday,November
2026-11-21,Block B,Hostel Zone,30013,31.7,8.5,0,Saturday,November
2026-11-21,Block C,Hostel Zone,27867,31.1,6.6,0,Saturday,November
2026-11-21,Block D,Hostel Zone,31002,29.5,16.1,0,Saturday,November
2026-11-21,Admin Block,Admin Zone,7369,29.7,18.0,0,Saturday,November
2026-11-21,Library,Academic Zone,4886,31.0,14.5,0,Saturday,November
2026-11-21,Cafeteria,Recreation Zone,9148,29.2,28.3,0,Saturday,November
2026-11-22,Block A,Hostel Zone,29056,32.7,14.7,0,Sunday,November
2026-11-22,Block B,Hostel Zone,52613,29.1,29.8,1,Sunday,November
2026-11-22,Block C,Hostel Zone,25683,33.6,13.6,0,Sunday,November
2026-11-22,Block D,Hostel Zone,26273,29.4,6.3,0,Sunday,November
2026-11-22,Admin Block,Admin Zone,6429,30.8,7.5,0,Sunday,November
2026-11-22,Library,Academic Zone,9753,32.3,13.8,1,Sunday,November
2026-11-22,Cafeteria,Recreation Zone,8753,26.7,21.4,0,Sunday,November
2026-11-23,Block A,Hostel Zone,41887,30.7,38.4,0,Monday,November
2026-11-23,Block B,Hostel Zone,43661,29.3,6.5,0,Monday,November
2026-11-23,Block C,Hostel Zone,43058,26.5,13.4,0,Monday,November
2026-11-23,Block D,Hostel Zone,46144,29.6,22.7,0,Monday,November
2026-11-23,Admin Block,Admin Zone,11439,32.3,11.9,0,Monday,November
2026-11-23,Library,Academic Zone,6762,25.3,26.5,0,Monday,November
2026-11-23,Cafeteria,Recreation Zone,13513,27.5,13.4,0,Monday,November
2026-11-24,Block A,Hostel Zone,36965,25.5,2.4,0,Tuesday,November
2026-11-24,Block B,Hostel Zone,44359,28.5,23.0,0,Tuesday,November
2026-11-24,Block C,Hostel Zone,40083,31.0,31.2,0,Tuesday,November
2026-11-24,Block D,Hostel Zone,51005,31.6,1.2,0,Tuesday,November
2026-11-24,Admin Block,Admin Zone,11196,28.2,19.1,0,Tuesday,November
2026-11-24,Library,Academic Zone,6704,29.5,7.9,0,Tuesday,November
2026-11-24,Cafeteria,Recreation Zone,11067,33.7,10.3,0,Tuesday,November
2026-11-25,Block A,Hostel Zone,37456,30.1,21.2,0,Wednesday,November
2026-11-25,Block B,Hostel Zone,42786,33.2,12.8,0,Wednesday,November
2026-11-25,Block C,Hostel Zone,41092,31.9,6.8,0,Wednesday,November
2026-11-25,Block D,Hostel Zone,40850,27.7,0.9,0,Wednesday,November
2026-11-25,Admin Block,Admin Zone,9714,28.4,8.0,0,Wednesday,November
2026-11-25,Library,Academic Zone,6886,30.0,33.5,0,Wednesday,November
2026-11-25,Cafeteria,Recreation Zone,12257,32.9,13.9,0,Wednesday,November
2026-11-26,Block A,Hostel Zone,42524,26.7,10.8,0,Thursday,November
2026-11-26,Block B,Hostel Zone,41888,24.3,11.0,0,Thursday,November
2026-11-26,Block C,Hostel Zone,37572,36.7,7.7,0,Thursday,November
2026-11-26,Block D,Hostel Zone,43511,29.6,11.4,0,Thursday,November
2026-11-26,Admin Block,Admin Zone,11729,33.8,9.7,0,Thursday,November
2026-11-26,Library,Academic Zone,8016,20.9,34.9,0,Thursday,November
2026-11-26,Cafeteria,Recreation Zone,15466,32.4,23.1,0,Thursday,November
2026-11-27,Block A,Hostel Zone,47235,25.3,9.8,0,Friday,November
2026-11-27,Block B,Hostel Zone,52768,34.1,3.9,0,Friday,November
2026-11-27,Block C,Hostel Zone,35527,27.8,22.1,0,Friday,November
2026-11-27,Block D,Hostel Zone,42486,35.8,2.1,0,Friday,November
2026-11-27,Admin Block,Admin Zone,10271,29.2,8.3,0,Friday,November
2026-11-27,Library,Academic Zone,5940,32.8,8.4,0,Friday,November
2026-11-27,Cafeteria,Recreation Zone,13370,33.7,15.5,0,Friday,November
2026-11-28,Block A,Hostel Zone,25554,29.9,32.5,0,Saturday,November
2026-11-28,Block B,Hostel Zone,28653,31.5,5.2,0,Saturday,November
2026-11-28,Block C,Hostel Zone,25623,33.0,23.1,0,Saturday,November
2026-11-28,Block D,Hostel Zone,26716,29.8,9.1,0,Saturday,November
2026-11-28,Admin Block,Admin Zone,7862,29.4,10.4,0,Saturday,November
2026-11-28,Library,Academic Zone,5281,30.9,11.8,0,Saturday,November
2026-11-28,Cafeteria,Recreation Zone,8278,28.4,18.1,0,Saturday,November
2026-11-29,Block A,Hostel Zone,25514,26.6,20.4,0,Sunday,November
2026-11-29,Block B,Hostel Zone,32336,28.9,16.2,0,Sunday,November
2026-11-29,Block C,Hostel Zone,26408,29.4,6.8,0,Sunday,November
2026-11-29,Block D,Hostel Zone,29639,33.5,23.4,0,Sunday,November
2026-11-29,Admin Block,Admin Zone,6989,28.8,6.9,0,Sunday,November
2026-11-29,Library,Academic Zone,4511,28.6,17.5,0,Sunday,November
2026-11-29,Cafeteria,Recreation Zone,8874,29.0,5.8,0,Sunday,November
2026-11-30,Block A,Hostel Zone,42564,30.9,3.6,0,Monday,November
2026-11-30,Block B,Hostel Zone,47796,31.8,11.2,0,Monday,November
2026-11-30,Block C,Hostel Zone,42981,27.1,5.7,0,Monday,November
2026-11-30,Block D,Hostel Zone,41846,30.7,4.7,0,Monday,November
2026-11-30,Admin Block,Admin Zone,11368,31.4,16.0,0,Monday,November
2026-11-30,Library,Academic Zone,7153,31.4,32.0,0,Monday,November
2026-11-30,Cafeteria,Recreation Zone,13188,27.2,5.0,0,Monday,November
2026-12-01,Block A,Hostel Zone,37331,23.4,3.9,0,Tuesday,December
2026-12-01,Block B,Hostel Zone,39850,24.8,7.8,0,Tuesday,December
2026-12-01,Block C,Hostel Zone,38409,26.0,8.0,0,Tuesday,December
2026-12-01,Block D,Hostel Zone,35817,17.9,4.4,0,Tuesday,December
2026-12-01,Admin Block,Admin Zone,11391,20.9,7.5,0,Tuesday,December
2026-12-01,Library,Academic Zone,7400,19.6,9.0,0,Tuesday,December
2026-12-01,Cafeteria,Recreation Zone,11546,24.4,25.3,0,Tuesday,December
2026-12-02,Block A,Hostel Zone,32469,25.7,8.6,0,Wednesday,December
2026-12-02,Block B,Hostel Zone,45194,23.8,8.8,0,Wednesday,December
2026-12-02,Block C,Hostel Zone,41923,21.8,3.1,0,Wednesday,December
2026-12-02,Block D,Hostel Zone,44182,28.6,13.6,0,Wednesday,December
2026-12-02,Admin Block,Admin Zone,8942,28.1,2.2,0,Wednesday,December
2026-12-02,Library,Academic Zone,6360,24.5,20.0,0,Wednesday,December
2026-12-02,Cafeteria,Recreation Zone,11419,31.3,5.7,0,Wednesday,December
2026-12-03,Block A,Hostel Zone,41253,24.5,17.6,0,Thursday,December
2026-12-03,Block B,Hostel Zone,45431,25.3,14.1,0,Thursday,December
2026-12-03,Block C,Hostel Zone,35647,25.7,6.2,0,Thursday,December
2026-12-03,Block D,Hostel Zone,39364,25.2,19.3,0,Thursday,December
2026-12-03,Admin Block,Admin Zone,9753,26.6,10.0,0,Thursday,December
2026-12-03,Library,Academic Zone,6143,27.3,13.0,0,Thursday,December
2026-12-03,Cafeteria,Recreation Zone,12502,27.3,9.6,0,Thursday,December
2026-12-04,Block A,Hostel Zone,36693,19.7,18.0,0,Friday,December
2026-12-04,Block B,Hostel Zone,38802,26.3,6.0,0,Friday,December
2026-12-04,Block C,Hostel Zone,43289,23.5,6.7,0,Friday,December
2026-12-04,Block D,Hostel Zone,41841,24.6,17.7,0,Friday,December
2026-12-04,Admin Block,Admin Zone,8083,23.6,9.9,0,Friday,December
2026-12-04,Library,Academic Zone,6004,28.9,13.7,0,Friday,December
2026-12-04,Cafeteria,Recreation Zone,12726,20.7,9.0,0,Friday,December
2026-12-05,Block A,Hostel Zone,27665,25.7,11.3,0,Saturday,December
2026-12-05,Block B,Hostel Zone,42608,22.4,3.5,1,Saturday,December
2026-12-05,Block C,Hostel Zone,24453,23.9,9.4,0,Saturday,December
2026-12-05,Block D,Hostel Zone,25810,24.3,17.4,0,Saturday,December
2026-12-05,Admin Block,Admin Zone,5361,24.8,7.2,0,Saturday,December
2026-12-05,Library,Academic Zone,5258,29.3,1.5,0,Saturday,December
2026-12-05,Cafeteria,Recreation Zone,8259,26.1,4.0,0,Saturday,December
2026-12-06,Block A,Hostel Zone,57775,25.9,6.3,1,Sunday,December
2026-12-06,Block B,Hostel Zone,25861,23.1,20.0,0,Sunday,December
2026-12-06,Block C,Hostel Zone,23158,24.5,3.8,0,Sunday,December
2026-12-06,Block D,Hostel Zone,26786,26.4,4.3,0,Sunday,December
2026-12-06,Admin Block,Admin Zone,7242,26.1,3.3,0,Sunday,December
2026-12-06,Library,Academic Zone,4282,21.8,23.0,0,Sunday,December
2026-12-06,Cafeteria,Recreation Zone,7699,24.9,18.8,0,Sunday,December
2026-12-07,Block A,Hostel Zone,41032,24.9,8.4,0,Monday,December
2026-12-07,Block B,Hostel Zone,44653,28.1,5.0,0,Monday,December
2026-12-07,Block C,Hostel Zone,34599,25.6,19.0,0,Monday,December
2026-12-07,Block D,Hostel Zone,46886,21.1,10.2,0,Monday,December
2026-12-07,Admin Block,Admin Zone,9925,21.0,12.7,0,Monday,December
2026-12-07,Library,Academic Zone,6748,26.5,13.3,0,Monday,December
2026-12-07,Cafeteria,Recreation Zone,12917,21.9,3.1,0,Monday,December
2026-12-08,Block A,Hostel Zone,42079,19.7,10.9,0,Tuesday,December
2026-12-08,Block B,Hostel Zone,46825,22.1,2.8,0,Tuesday,December
2026-12-08,Block C,Hostel Zone,38825,24.5,2.4,0,Tuesday,December
2026-12-08,Block D,Hostel Zone,45592,22.9,10.7,0,Tuesday,December
2026-12-08,Admin Block,Admin Zone,8852,19.1,3.3,0,Tuesday,December
2026-12-08,Library,Academic Zone,7318,27.0,26.3,0,Tuesday,December
2026-12-08,Cafeteria,Recreation Zone,12938,30.5,33.2,0,Tuesday,December
2026-12-09,Block A,Hostel Zone,40928,24.7,7.6,0,Wednesday,December
2026-12-09,Block B,Hostel Zone,42008,28.0,13.4,0,Wednesday,December
2026-12-09,Block C,Hostel Zone,40217,23.9,9.5,0,Wednesday,December
2026-12-09,Block D,Hostel Zone,34770,24.2,5.7,0,Wednesday,December
2026-12-09,Admin Block,Admin Zone,9240,28.0,12.4,0,Wednesday,December
2026-12-09,Library,Academic Zone,6522,27.3,7.3,0,Wednesday,December
2026-12-09,Cafeteria,Recreation Zone,12318,24.0,15.1,0,Wednesday,December
2026-12-10,Block A,Hostel Zone,35709,18.0,15.7,0,Thursday,December
2026-12-10,Block B,Hostel Zone,37864,29.1,8.0,0,Thursday,December
2026-12-10,Block C,Hostel Zone,41060,27.8,16.6,0,Thursday,December
2026-12-10,Block D,Hostel Zone,40892,26.5,17.8,0,Thursday,December
2026-12-10,Admin Block,Admin Zone,9850,27.9,7.9,0,Thursday,December
2026-12-10,Library,Academic Zone,5827,27.6,19.7,0,Thursday,December
2026-12-10,Cafeteria,Recreation Zone,24423,25.9,5.1,1,Thursday,December
2026-12-11,Block A,Hostel Zone,40565,19.7,9.4,0,Friday,December
2026-12-11,Block B,Hostel Zone,43282,23.9,9.9,0,Friday,December
2026-12-11,Block C,Hostel Zone,37243,29.6,19.8,0,Friday,December
2026-12-11,Block D,Hostel Zone,40899,25.6,7.7,0,Friday,December
2026-12-11,Admin Block,Admin Zone,9974,22.6,19.7,0,Friday,December
2026-12-11,Library,Academic Zone,6664,24.1,13.0,0,Friday,December
2026-12-11,Cafeteria,Recreation Zone,11369,24.1,5.2,0,Friday,December
2026-12-12,Block A,Hostel Zone,25646,25.9,20.6,0,Saturday,December
2026-12-12,Block B,Hostel Zone,31795,28.1,27.2,0,Saturday,December
2026-12-12,Block C,Hostel Zone,24731,22.8,14.5,0,Saturday,December
2026-12-12,Block D,Hostel Zone,55136,26.7,4.1,1,Saturday,December
2026-12-12,Admin Block,Admin Zone,6978,24.7,2.3,0,Saturday,December
2026-12-12,Library,Academic Zone,4370,24.0,4.3,0,Saturday,December
2026-12-12,Cafeteria,Recreation Zone,7909,29.4,6.4,0,Saturday,December
2026-12-13,Block A,Hostel Zone,29411,30.5,7.0,0,Sunday,December
2026-12-13,Block B,Hostel Zone,30698,22.6,3.2,0,Sunday,December
2026-12-13,Block C,Hostel Zone,26212,25.1,1.0,0,Sunday,December
2026-12-13,Block D,Hostel Zone,26399,21.1,6.5,0,Sunday,December
2026-12-13,Admin Block,Admin Zone,6652,21.8,4.5,0,Sunday,December
2026-12-13,Library,Academic Zone,4386,27.4,6.2,0,Sunday,December
2026-12-13,Cafeteria,Recreation Zone,9009,26.2,10.2,0,Sunday,December
2026-12-14,Block A,Hostel Zone,40253,26.2,10.5,0,Monday,December
2026-12-14,Block B,Hostel Zone,43329,29.8,10.7,0,Monday,December
2026-12-14,Block C,Hostel Zone,39637,20.0,13.8,0,Monday,December
2026-12-14,Block D,Hostel Zone,42310,26.0,2.4,0,Monday,December
2026-12-14,Admin Block,Admin Zone,24316,25.7,4.5,1,Monday,December
2026-12-14,Library,Academic Zone,7145,25.1,7.8,0,Monday,December
2026-12-14,Cafeteria,Recreation Zone,12080,23.6,8.5,0,Monday,December
2026-12-15,Block A,Hostel Zone,44277,26.4,20.8,0,Tuesday,December
2026-12-15,Block B,Hostel Zone,43704,29.7,20.7,0,Tuesday,December
2026-12-15,Block C,Hostel Zone,39700,25.3,8.7,0,Tuesday,December
2026-12-15,Block D,Hostel Zone,43228,29.0,5.1,0,Tuesday,December
2026-12-15,Admin Block,Admin Zone,10126,23.3,7.0,0,Tuesday,December
2026-12-15,Library,Academic Zone,7069,21.1,19.3,0,Tuesday,December
2026-12-15,Cafeteria,Recreation Zone,11481,24.3,3.0,0,Tuesday,December
2026-12-16,Block A,Hostel Zone,34897,26.8,8.7,0,Wednesday,December
2026-12-16,Block B,Hostel Zone,42485,21.2,2.1,0,Wednesday,December
2026-12-16,Block C,Hostel Zone,34248,27.6,14.2,0,Wednesday,December
2026-12-16,Block D,Hostel Zone,38743,27.3,12.9,0,Wednesday,December
2026-12-16,Admin Block,Admin Zone,9854,26.6,6.7,0,Wednesday,December
2026-12-16,Library,Academic Zone,6739,23.5,7.7,0,Wednesday,December
2026-12-16,Cafeteria,Recreation Zone,11956,21.8,4.1,0,Wednesday,December
2026-12-17,Block A,Hostel Zone,42615,29.1,5.2,0,Thursday,December
2026-12-17,Block B,Hostel Zone,40639,18.9,5.4,0,Thursday,December
2026-12-17,Block C,Hostel Zone,38722,26.8,7.2,0,Thursday,December
2026-12-17,Block D,Hostel Zone,40397,24.0,8.2,0,Thursday,December
2026-12-17,Admin Block,Admin Zone,9040,29.3,6.4,0,Thursday,December
2026-12-17,Library,Academic Zone,6576,26.0,3.0,0,Thursday,December
2026-12-17,Cafeteria,Recreation Zone,10908,29.0,8.2,0,Thursday,December
2026-12-18,Block A,Hostel Zone,38018,20.8,12.8,0,Friday,December
2026-12-18,Block B,Hostel Zone,38748,21.4,5.1,0,Friday,December
2026-12-18,Block C,Hostel Zone,35995,32.3,12.9,0,Friday,December
2026-12-18,Block D,Hostel Zone,36838,28.2,12.7,0,Friday,December
2026-12-18,Admin Block,Admin Zone,10433,34.9,7.5,0,Friday,December
2026-12-18,Library,Academic Zone,6692,22.8,2.9,0,Friday,December
2026-12-18,Cafeteria,Recreation Zone,12437,23.6,21.3,0,Friday,December
2026-12-19,Block A,Hostel Zone,26990,27.1,2.7,0,Saturday,December
2026-12-19,Block B,Hostel Zone,27704,23.6,8.0,0,Saturday,December
2026-12-19,Block C,Hostel Zone,24559,26.1,2.6,0,Saturday,December
2026-12-19,Block D,Hostel Zone,27937,28.9,6.3,0,Saturday,December
2026-12-19,Admin Block,Admin Zone,6606,26.2,12.1,0,Saturday,December
2026-12-19,Library,Academic Zone,5148,25.4,11.8,0,Saturday,December
2026-12-19,Cafeteria,Recreation Zone,9011,24.0,12.0,0,Saturday,December
2026-12-20,Block A,Hostel Zone,26794,29.6,2.6,0,Sunday,December
2026-12-20,Block B,Hostel Zone,25243,18.8,9.7,0,Sunday,December
2026-12-20,Block C,Hostel Zone,24071,26.0,4.9,0,Sunday,December
2026-12-20,Block D,Hostel Zone,28696,23.2,4.1,0,Sunday,December
2026-12-20,Admin Block,Admin Zone,7242,29.2,14.2,0,Sunday,December
2026-12-20,Library,Academic Zone,4761,27.4,6.3,0,Sunday,December
2026-12-20,Cafeteria,Recreation Zone,8525,28.9,0.7,0,Sunday,December
2026-12-21,Block A,Hostel Zone,42623,26.5,15.8,0,Monday,December
2026-12-21,Block B,Hostel Zone,44314,26.5,3.0,0,Monday,December
2026-12-21,Block C,Hostel Zone,38979,31.1,13.9,0,Monday,December
2026-12-21,Block D,Hostel Zone,44681,25.0,5.3,0,Monday,December
2026-12-21,Admin Block,Admin Zone,10463,23.5,21.4,0,Monday,December
2026-12-21,Library,Academic Zone,6494,25.1,9.7,0,Monday,December
